#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 12 01 00 00 999 99.0 99.0  1.31  4.55  4.40 325 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 00 30 999 99.0 99.0  1.48  4.76  4.52 318 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 01 00 999 99.0 99.0  1.43  4.76  4.52 311 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 01 30 999 99.0 99.0  1.50  5.00  4.58 328 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 02 00 999 99.0 99.0  1.35  5.00  4.57 318 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 02 30 999 99.0 99.0  1.26  4.76  4.45 316 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 03 00 999 99.0 99.0  1.22  4.76  4.37 311 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 03 30 999 99.0 99.0  1.28  4.76  4.44 308 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 04 00 999 99.0 99.0  1.23  4.55  4.33 315 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 04 30 999 99.0 99.0  1.21  4.55  4.37 324 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 05 00 999 99.0 99.0  1.23  4.76  4.45 331 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 05 30 999 99.0 99.0  1.10  4.76  4.30 324 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 06 00 999 99.0 99.0  1.09  4.55  4.27 319 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 06 30 999 99.0 99.0  1.01  4.35  4.31 332 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 07 00 999 99.0 99.0  0.99  4.55  4.30 312 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 07 30 999 99.0 99.0  0.90  4.17  4.21 339 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 08 00 999 99.0 99.0  0.83 11.76  4.17 115 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 08 30 999 99.0 99.0  0.76 11.76  4.06 127 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 09 00 999 99.0 99.0  0.72 11.76  4.15 118 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 09 30 999 99.0 99.0  0.67 11.11  4.21 113 9999.0 999.0  12.0 999.0 99.0 99.00
2019 12 01 10 00 999 99.0 99.0  0.63 10.53  4.16 122 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 10 30 999 99.0 99.0  0.62 11.76  4.19 122 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 11 00 999 99.0 99.0  0.62 11.76  4.26 122 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 11 30 999 99.0 99.0  0.56 11.11  4.23 111 9999.0 999.0  11.9 999.0 99.0 99.00
2019 12 01 12 00 999 99.0 99.0  0.56 11.11  4.30 115 9999.0 999.0  11.8 999.0 99.0 99.00
2019 12 01 12 30 999 99.0 99.0  0.55 11.11  4.43 122 9999.0 999.0  11.8 999.0 99.0 99.00
2019 12 01 13 00 999 99.0 99.0  0.53 10.53  4.48 117 9999.0 999.0  11.8 999.0 99.0 99.00
2019 12 01 13 30 999 99.0 99.0  0.51 11.11  4.45 124 9999.0 999.0  11.8 999.0 99.0 99.00
