#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 01 09 22 50 228 10.5 12.9  1.02  4.35  3.86  23 1019.6  10.1   8.2   7.1 99.0 99.00
2013 01 09 23 50 247 11.2 13.3  1.38  5.00  4.24  19 1020.5  10.0   8.4   7.0 99.0 99.00
2013 01 10 00 50 248 11.9 14.8  1.49  5.88  4.44  20 1020.4  10.1   8.5   6.9 99.0 99.00
2013 01 10 01 50 255 11.8 14.2  1.75  5.88  4.77  13 1020.6   9.8   8.6   6.1 99.0 99.00
2013 01 10 02 50 261 12.4 15.2  1.94  5.88  4.90  23 1020.4  10.0   8.7   5.4 99.0 99.00
2013 01 10 03 50 266 12.3 15.4  1.79  5.88  4.72  27 1020.9   9.2   8.6   4.9 99.0 99.00
2013 01 10 04 50 263 12.4 15.3  1.66  6.25  4.86  22 1021.0   9.3   8.5   4.1 99.0 99.00
2013 01 10 05 50 263 13.6 16.8  1.92  5.88  4.99  36 1021.4   9.3   8.4   3.3 99.0 99.00
2013 01 10 06 50 268 12.5 15.5  2.09  6.25  5.15  32 1022.4   8.9   8.4   2.9 99.0 99.00
2013 01 10 07 50 274 12.9 15.4  2.11  6.25  5.06  35 1023.2   8.5   8.5   1.6 99.0 99.00
2013 01 10 08 50 287 11.8 14.0  2.02  6.25  5.13  40 1024.6   8.2   8.5   0.8 99.0 99.00
2013 01 10 09 50 294  9.6 11.4  1.75  6.25  4.84  28 1025.2   7.7   8.5  -0.2 99.0 99.00
2013 01 10 10 50 285  9.1 11.1  1.57  6.25  4.75  41 1026.4   7.4   8.7  -1.0 99.0 99.00
2013 01 10 11 50 290 11.5 14.2  1.50  5.88  4.57  37 1027.6   7.3   8.9  -1.0 99.0 99.00
2013 01 10 12 50 300  9.2 11.1  1.42  5.88  4.48  47 1029.2   6.8   9.0  -1.1 99.0 99.00
2013 01 10 13 50 299 10.6 12.2  1.27  5.88  4.24  48 1029.9   6.5   9.2  -2.8 99.0 99.00
2013 01 10 14 50 307 12.2 14.5  1.22  5.88  4.15  31 1030.4   6.2   9.2  -3.4 99.0 99.00
2013 01 10 15 50 303 11.5 13.7  1.13  4.76  4.04  60 1030.1   6.3   9.2  -2.8 99.0 99.00
2013 01 10 16 50 304  9.7 11.5  1.17  5.56  3.99  46 1029.5   6.3   9.2  -3.0 99.0 99.00
2013 01 10 17 50 304  9.8 11.8  1.22  4.17  4.01 100 1029.0   6.5   9.2  -2.7 99.0 99.00
2013 01 10 18 50 311  8.9 11.0  1.08  4.00  3.99 119 1029.7   7.0   9.2  -2.7 99.0 99.00
2013 01 10 19 50 303  9.2 11.0  1.08  4.17  3.90 101 1030.0   7.4   9.2  -2.7 99.0 99.00
2013 01 10 20 50 305  8.2  9.6  0.97  3.70  3.78 123 1030.8   7.5   9.2  -2.5 99.0 99.00
2013 01 10 21 50 301  7.7  8.9 99.00 99.00 99.00 999 1031.2   7.5   9.2  -1.8 99.0 99.00
2013 01 10 22 50 312  8.2  9.7  0.77  4.00  3.65  80 1032.0   7.4   9.2  -2.0 99.0 99.00
2013 01 10 23 50 316  7.7  8.8  0.68  3.85  3.52  81 1032.7   7.3   9.2  -1.9 99.0 99.00
2013 01 11 00 50 317  7.8  8.9  0.66  3.03  3.28 108 1033.0   7.0   9.2  -1.6 99.0 99.00
2013 01 11 01 50 323  7.8  9.3  0.57  3.85  3.31  70 1033.3   6.7   9.3  -1.3 99.0 99.00
2013 01 11 02 50 332  8.1  9.2  0.60  2.94  3.24 122 1033.6   6.1   9.3  -1.6 99.0 99.00
2013 01 11 03 50 345  7.7  9.2  0.61  3.33  3.30 112 1033.4   6.0   8.8  -1.6 99.0 99.00
2013 01 11 04 50 346  7.0  8.3  0.59  2.94  3.27 146 1033.5   5.6   8.7  -1.5 99.0 99.00
2013 01 11 05 50 354  5.0  6.1  0.59  3.23  3.19 154 1033.6   5.2   8.8  -1.3 99.0 99.00
2013 01 11 06 50   8  5.2  6.6  0.49  2.94  3.25 166 1033.6   5.2   8.7  -1.9 99.0 99.00
2013 01 11 07 50  34  6.6  8.2  0.47  3.23  3.19 193 1032.5   5.0   8.7  -2.1 99.0 99.00
2013 01 11 08 50  47  5.6  7.3  0.59  3.45  3.29 224 1032.0   4.8   8.6  -1.9 99.0 99.00
2013 01 11 10 50  61  4.1  5.6  0.49  3.85  3.66 234 1031.2   4.9   8.3  -1.0 99.0 99.00
2013 01 11 11 50  59  3.6  4.8  0.45  4.00  3.85 234 1031.9   5.4   8.5  -0.5 99.0 99.00
2013 01 11 12 50  75  4.0  5.2  0.44  3.70  4.01 236 1032.2   5.9   8.8   0.3 99.0 99.00
2013 01 11 13 50 126  4.7  6.0  0.44  9.09  3.83 323 1032.1   6.4   9.1   0.2 99.0 99.00
2013 01 11 14 50 138  4.8  6.0  0.45  9.09  3.77 336 1031.9   6.5   9.2   1.0 99.0 99.00
2013 01 11 15 50 131  4.9  6.2  0.47  9.09  3.77 329 1031.1   6.6   9.2   1.4 99.0 99.00
2013 01 11 16 50 136  4.5  6.2  0.50  9.09  3.73 290 1030.0   6.7   9.2   2.0 99.0 99.00
2013 01 11 17 50 125  4.3  5.5  0.52  9.09  3.87 343 1028.4   6.9   9.2   2.6 99.0 99.00
2013 01 11 18 50 123  5.6  6.6  0.53  8.33  3.75 311 1028.1   7.2   9.0   3.0 99.0 99.00
2013 01 11 19 50 118  6.2  7.5  0.54  9.09  3.67 325 1027.3   7.3   8.7   3.6 99.0 99.00
2013 01 11 21 50 133  5.0  6.4  0.60  9.09  3.67 340 1025.8   8.1   8.4   5.3 99.0 99.00
2013 01 11 22 50 134  4.9  5.7  0.57  3.23  3.78 295 1025.3   8.8   8.4   6.4 99.0 99.00
2013 01 11 23 50 142  4.7  5.2  0.56  3.45  3.79 294 1024.5   9.3   8.4   6.8 99.0 99.00
2013 01 12 00 50 143  5.5  7.2  0.55  3.45  3.83 291 1023.5   9.1   8.4   7.1 99.0 99.00
2013 01 12 01 50 133  7.1  8.9  0.65 10.00  3.70   1 1022.5   8.9   8.4   7.1 99.0 99.00
2013 01 12 02 50 129  6.4  8.0  0.81  3.70  3.59 292 1022.1   8.8   8.4   7.7 99.0 99.00
2013 01 12 03 50 156  7.2  8.7  0.85  4.17  3.88 293 1022.3   8.6   8.3   6.1 99.0 99.00
2013 01 12 04 50 139  8.5 10.1  0.94  4.55  3.96 303 1020.7   8.8   8.3   6.8 99.0 99.00
2013 01 12 05 50 130  8.1  9.4  1.13  4.35  4.06 318 1019.5   9.0   8.2   7.6 99.0 99.00
2013 01 12 06 50 117  9.1 11.8  1.07  4.55  4.06 321 1019.0   8.9   8.2   8.1 99.0 99.00
2013 01 12 07 50 106  8.8 10.2  1.24  4.55  4.16 302 1018.8   8.7   8.1   8.2 99.0 99.00
2013 01 12 08 50 103  8.4  9.8  1.52  4.76  4.43 301 1017.9   8.8   8.0   8.7 99.0 99.00
2013 01 12 09 50  98  8.1  9.3  1.59  5.56  4.60 323 1017.4   9.0   8.2   8.9 99.0 99.00
2013 01 12 10 50  99  9.4 11.1  1.60  5.26  4.74 335 1017.1   8.9   8.2   8.8 99.0 99.00
2013 01 12 11 50  95  7.6  9.0  1.60  5.56  4.69 322 1017.8   9.0   8.3   8.9 99.0 99.00
2013 01 12 12 50  90  8.9 10.6  1.69  5.88  4.88 311 1018.5   8.8   8.3   8.7 99.0 99.00
2013 01 12 13 50  70  7.8  9.4  1.71  5.88  4.94 330 1019.1   8.5   8.4   8.4 99.0 99.00
2013 01 12 14 50  62  8.0  9.5  1.52  5.88  4.87 309 1019.6   8.4   8.4   8.3 99.0 99.00
2013 01 12 15 50  53  7.3  8.5  1.65  6.25  5.13 322 1019.9   8.3   8.4   8.2 99.0 99.00
2013 01 12 16 50  67  8.5 10.1  1.52  6.25  4.91 316 1018.7   8.2   8.4   8.1 99.0 99.00
2013 01 12 17 50  68  7.2  8.3  1.58  6.67  4.98 316 1018.6   8.1   8.4   8.0 99.0 99.00
2013 01 12 18 50  63  6.0  7.1  1.61  6.67  5.04 317 1019.5   8.1   8.5   8.0 99.0 99.00
2013 01 12 19 50  56  4.6  5.7  1.50  7.14  5.06 313 1020.5   8.1   8.6   8.0 99.0 99.00
2013 01 12 20 50  70  5.5  6.6  1.46  6.67  5.11 318 1020.1   8.2   8.6   8.1 99.0 99.00
2013 01 12 21 50  73  5.1  6.4  1.38  6.25  5.18 315 1020.3   8.3   8.7   8.2 99.0 99.00
2013 01 12 22 50  69  4.4  5.2  1.46  6.67  5.21 316 1020.6   8.3   8.8   8.2 99.0 99.00
