#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 12 31 23 50 289 10.2 12.3  1.27  5.00  4.47 241 1016.9   8.3  11.9   3.0 99.0 99.00
2016 01 01 00 50 354  5.9  7.3  1.25  5.00  4.76 248 1017.3   7.5  11.8   2.3 99.0 99.00
2016 01 01 01 50 329  4.9  6.6  1.14  5.56  4.65 237 1017.8   7.1  11.8   1.8 99.0 99.00
2016 01 01 02 50 292  4.2  6.5  1.08 10.00  4.67 114 1017.7   7.2  11.7   2.1 99.0 99.00
2016 01 01 03 50 290  4.9  6.9  1.03  5.00  4.84 239 1017.3   7.5  11.7   1.5 99.0 99.00
2016 01 01 04 50 295  8.7 10.2  1.00 10.00  4.48 106 1016.3   7.3  11.7   1.0 99.0 99.00
2016 01 01 05 50 313  7.1  9.2  0.96  9.09  4.45  98 1016.0   6.6  11.7   1.2 99.0 99.00
2016 01 01 06 50 324  5.9  8.1  0.95 10.00  4.41  96 1016.1   6.2  11.8   0.9 99.0 99.00
2016 01 01 07 50 316  6.0  7.3  0.97 10.81  4.34 101 1016.7   5.9  11.7   0.3 99.0 99.00
2016 01 01 08 50 301  6.0  7.5  0.92 10.00  4.32  98 1016.2   5.8  11.8   0.2 99.0 99.00
2016 01 01 09 50 296  7.4  9.7  0.92  9.09  4.31 126 1016.0   5.9  11.8  -0.1 99.0 99.00
2016 01 01 10 50 295  6.9  8.7  1.00 10.00  4.10  95 1016.3   5.7  11.8  -0.5 99.0 99.00
2016 01 01 11 50 287  7.3  9.7  0.99 10.00  4.31 114 1016.2   5.8  11.8  -0.3 99.0 99.00
2016 01 01 12 50 288  7.8  9.5  0.88  4.76  4.18 242 1016.2   5.7  11.9  -0.8 99.0 99.00
2016 01 01 13 50 289  7.7  9.1  0.90  4.35  4.22 245 1016.7   5.8  11.9  -0.7 99.0 99.00
2016 01 01 14 50 278  7.4  9.1  0.91  4.35  4.15 250 1016.5   5.6  11.9  -1.6 99.0 99.00
2016 01 01 15 50 288  6.9  9.1  0.80 10.00  4.15  86 1016.0   5.6  11.9  -0.8 99.0 99.00
2016 01 01 16 50 279  6.5  8.4  0.80  9.09  4.12 100 1014.7   5.4  11.9  -1.3 99.0 99.00
2016 01 01 17 50 278  7.1  9.4  0.79  9.09  4.19  89 1013.8   5.3  11.9  -1.3 99.0 99.00
2016 01 01 18 50 273  7.1  8.7  0.81  9.09  4.02  96 1013.3   5.4  11.9  -1.5 99.0 99.00
2016 01 01 19 50 271  7.4  9.2  0.81  9.09  4.12 106 1013.0   5.5  11.9  -0.9 99.0 99.00
2016 01 01 20 50 294  9.0 10.9  0.93  4.55  4.00 245 1012.9   5.6  11.9  -0.5 99.0 99.00
2016 01 01 21 50 279 10.1 12.2  1.04  4.17  3.95 254 1012.9   5.6  11.9  -1.6 99.0 99.00
2016 01 01 22 50 284 10.8 14.9  1.20  5.00  4.13 241 1012.9   5.5  11.9  -1.8 99.0 99.00
2016 01 01 23 50 285 11.2 13.7  1.28  5.26  4.30 237 1013.8   5.2  11.9  -1.8 99.0 99.00
2016 01 02 00 50 287 12.4 16.1  1.47  5.88  4.38 234 1014.1   5.0  11.9  -2.8 99.0 99.00
2016 01 02 01 50 281 11.1 14.4  1.65  6.25  4.67 244 1014.2   4.9  11.9  -3.0 99.0 99.00
2016 01 02 02 50 286 11.2 14.2  1.73  5.56  4.82 249 1014.3   4.8  11.9  -2.8 99.0 99.00
2016 01 02 03 50 291 12.8 15.2  1.72  6.25  4.69 250 1014.2   4.5  12.0  -2.9 99.0 99.00
2016 01 02 04 50 289 12.0 15.5  2.08  6.67  5.01 246 1014.6   4.1  12.0  -3.8 99.0 99.00
2016 01 02 05 50 288 10.7 13.1  1.68  5.88  4.81 249 1014.6   4.2  12.0  -3.9 99.0 99.00
2016 01 02 06 50 284 11.3 14.5  1.65  5.88  4.73 250 1014.7   3.8  12.0  -4.0 99.0 99.00
2016 01 02 07 50 293 11.6 15.1  1.58  5.88  4.67 240 1014.7   3.8  11.9  -3.8 99.0 99.00
2016 01 02 08 50 293 11.7 15.3  1.65  6.25  4.63 245 1014.5   3.4  11.9  -3.9 99.0 99.00
2016 01 02 09 50 302 10.6 13.5  1.57  6.25  4.50 248 1014.8   3.2  11.8  -3.3 99.0 99.00
2016 01 02 10 50 290  8.8 10.7  1.38  6.25  4.61 245 1015.5   3.2  11.8  -3.7 99.0 99.00
2016 01 02 11 50 296 10.1 12.3  1.52  6.25  4.56 245 1015.8   3.3  11.8  -3.7 99.0 99.00
2016 01 02 12 50 294 10.9 14.7  1.33  5.88  4.42 246 1016.4   2.8  11.8  -4.5 99.0 99.00
2016 01 02 13 50 294 11.2 13.3  1.42  5.88  4.44 243 1016.7   3.1  11.8  -4.2 99.0 99.00
2016 01 02 14 50 296  9.6 11.2  1.37  5.88  4.40 240 1017.4   3.2  11.8  -3.8 99.0 99.00
2016 01 02 16 50 277  7.7 10.0  1.23  5.56  4.25 245 1015.8   3.1  11.8  -5.2 99.0 99.00
2016 01 02 17 50 269  7.8 11.0  1.12  5.56  4.11 241 1014.9   2.8  11.8  -4.9 99.0 99.00
2016 01 02 18 50 280  7.3  9.9  1.05  5.26  4.08 238 1014.6   3.2  11.7  -4.9 99.0 99.00
2016 01 02 19 50 274  8.2 10.1  1.06  5.26  3.98 241 1014.2   3.6  11.7  -4.0 99.0 99.00
2016 01 02 20 50 266  8.3 10.1  1.13  5.26  4.03 244 1014.3   3.7  11.7  -4.0 99.0 99.00
2016 01 02 21 50 287  7.6 10.7  1.00  4.55  3.88 246 1014.9   3.9  11.5  -3.0 99.0 99.00
2016 01 02 22 50 289  7.4  9.7  1.00  4.76  3.88 244 1015.2   3.8  11.2  -3.5 99.0 99.00
2016 01 02 23 50 282  7.0  9.4  1.01  5.26  4.13 233 1015.5   3.9  11.2  -4.1 99.0 99.00
2016 01 03 00 50 269  7.8 10.1  0.93  5.26  4.05 233 1015.4   4.6  11.3  -3.1 99.0 99.00
2016 01 03 01 50 264  8.9 12.3  0.98  5.00  4.07 242 1014.8   5.1  11.4  -2.9 99.0 99.00
2016 01 03 02 50 272  9.5 12.5  1.04  4.76  4.01 246 1014.7   5.1  11.4  -2.3 99.0 99.00
2016 01 03 03 50 268  7.1  9.4  1.13  5.26  4.13 241 1014.3   4.0  11.4  -3.7 99.0 99.00
2016 01 03 04 50 267  7.3  9.1  1.11  5.26  4.11 240 1013.8   4.2  11.5  -3.2 99.0 99.00
2016 01 03 05 50 256  7.9  9.5  1.06  5.26  4.11 238 1013.2   4.9  11.5  -1.6 99.0 99.00
2016 01 03 06 50 248 10.2 12.3  1.13  5.00  3.98 241 1012.7   6.0  11.5  -0.6 99.0 99.00
2016 01 03 07 50 255 11.1 13.9  1.42  5.26  4.23 229 1012.1   6.3  11.4  -0.7 99.0 99.00
2016 01 03 08 50 253 11.1 14.8  1.44  5.00  4.32 232 1011.2   6.4  11.4  -1.5 99.0 99.00
2016 01 03 09 50 251 10.6 12.8  1.52  5.88  4.43 219 1010.7   7.1  11.6  -0.7 99.0 99.00
2016 01 03 10 50 250 10.7 12.4  1.63  5.88  4.59 214 1010.4   7.7  11.6  -0.3 99.0 99.00
2016 01 03 11 50 241 10.8 12.6  1.53  5.88  4.39 205 1010.1   8.1  11.5   0.1 99.0 99.00
2016 01 03 12 50 244 12.0 14.3  1.64  5.56  4.47 220 1009.8   8.5  11.7   0.4 99.0 99.00
2016 01 03 13 50 256 11.2 13.1  1.79  5.88  4.70 216 1010.1   8.3  11.7   0.6 99.0 99.00
2016 01 03 14 50 256 11.8 14.6  1.92  5.88  4.77 208 1010.1   8.6  11.8   0.4 99.0 99.00
2016 01 03 15 50 259 12.8 14.9  1.97  5.56  4.76 221 1009.3   8.8  11.8   0.2 99.0 99.00
2016 01 03 16 50 253 12.5 14.9  2.08  5.88  4.89 233 1008.1   8.7  11.8   0.3 99.0 99.00
2016 01 03 17 50 257 12.3 14.4  2.39  6.25  5.18 224 1007.0   8.6  11.8   0.3 99.0 99.00
2016 01 03 18 50 265 12.2 15.1  2.12  6.25  5.01 229 1006.8   8.2  11.8   0.0 99.0 99.00
2016 01 03 19 50 268 11.6 14.6  2.17  5.88  5.02 238 1007.1   8.2  11.8  -0.8 99.0 99.00
2016 01 03 20 50 306  9.9 12.4  1.88  6.25  4.97 222 1007.7   6.9  11.8  -1.4 99.0 99.00
2016 01 03 21 50 308  9.3 11.4  1.65  5.88  4.66 220 1008.5   6.2  11.8  -1.3 99.0 99.00
2016 01 03 22 50 286  9.9 12.0  1.54  5.56  4.39 230 1009.1   6.2  11.7  -2.0 99.0 99.00
2016 01 03 23 50 294  9.0 11.3  1.36  5.88  4.39 216 1010.2   6.2  11.4  -2.1 99.0 99.00
2016 01 04 00 50 299  8.8 11.1  1.35  5.88  4.41 203 1010.7   6.2  11.4  -2.0 99.0 99.00
2016 01 04 01 50 302  9.6 11.8  1.24  6.25  4.43 208 1010.4   6.2  11.4  -2.0 99.0 99.00
2016 01 04 02 50 308  8.7 10.6  1.31  6.25  4.48 202 1010.4   6.0  11.5  -1.8 99.0 99.00
2016 01 04 03 50 296  7.2  9.4  1.19  5.88  4.41 207 1010.6   5.7  11.5  -2.2 99.0 99.00
2016 01 04 04 50 295  7.2  8.4  1.15  6.25  4.49 198 1010.4   5.6  11.5  -1.6 99.0 99.00
2016 01 04 05 50 298  8.1 10.5  1.12  5.88  4.38 201 1009.8   5.2  11.6  -1.7 99.0 99.00
2016 01 04 06 50 307  6.9  8.8  1.03  7.14  4.28 175 1010.3   5.1  11.6  -1.8 99.0 99.00
2016 01 04 07 50 305  7.0  9.0  1.04  7.14  4.40 189 1010.2   4.9  11.6  -1.8 99.0 99.00
2016 01 04 08 50 315  7.8  9.3  0.97  7.14  4.19 179 1009.8   4.7  11.5  -1.3 99.0 99.00
2016 01 04 09 50 337  7.7  9.2  0.94  6.67  4.09 206 1009.9   4.5  11.4  -1.2 99.0 99.00
2016 01 04 10 50 347  8.5 10.8  0.91  7.14  4.01 179 1010.6   4.2  11.2  -1.2 99.0 99.00
2016 01 04 11 50 351  9.7 11.8  1.00  3.45  3.84 338 1011.5   3.4  11.2  -2.0 99.0 99.00
2016 01 04 12 50 343  9.8 12.6  1.19  4.00  3.89 346 1012.0   2.7  11.2  -2.6 99.0 99.00
2016 01 04 13 50 334 10.6 12.3  1.24  4.35  4.02 356 1012.6   1.9  11.2  -4.0 99.0 99.00
2016 01 04 14 50 334 10.7 13.6  1.22  4.55  3.93   3 1013.4   1.4  11.2  -4.1 99.0 99.00
2016 01 04 15 50 340 10.2 12.9  1.36  4.17  4.13 340 1013.7   0.5  11.2  -4.7 99.0 99.00
2016 01 04 16 50 337 10.0 12.9  1.26  4.35  3.99 346 1013.2   0.2  11.2  -3.4 99.0 99.00
2016 01 04 17 50 340 10.2 12.3  1.16  4.17  4.00 331 1012.9  -0.2  11.2  -3.0 99.0 99.00
2016 01 04 18 50 335 10.3 12.3  1.12  4.00  3.89 346 1013.4  -0.4  11.1  -3.0 99.0 99.00
2016 01 04 19 50 346  9.8 12.5  1.15  4.35  3.95 350 1014.2  -0.4  11.1  -4.3 99.0 99.00
2016 01 04 20 50 345 10.9 13.8  1.24  4.17  4.01 352 1014.9  -0.2  11.1  -5.6 99.0 99.00
2016 01 04 21 50 339 10.9 13.9  1.34  4.17  4.10 356 1016.1  -0.6  11.1  -6.7 99.0 99.00
2016 01 04 22 50 359  9.6 12.6  1.32  5.00  4.14  37 1017.6  -0.6  11.1  -6.4 99.0 99.00
2016 01 04 23 50 359  9.4 13.2  1.24  5.00  4.09  42 1018.9  -1.1  11.0  -6.9 99.0 99.00
2016 01 05 00 50   3  9.9 13.0  1.27  4.76  4.18  35 1019.9  -1.6  11.0  -7.2 99.0 99.00
2016 01 05 01 50 357 11.3 14.8  1.35  5.00  4.15  42 1020.5  -1.7  11.0  -6.3 99.0 99.00
2016 01 05 02 50 345 12.8 16.0  1.60  5.56  4.35  46 1021.2  -3.2  11.1  -7.1 99.0 99.00
2016 01 05 03 50 355 12.9 16.8  1.91  4.35  4.49   5 1022.0  -3.2  11.1  -6.7 99.0 99.00
