#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2008 12 31 23 50 999 17.1 21.8  2.53  5.88  5.20 357 9999.0  -3.2 999.0 999.0 99.0 99.00
2009 01 01 00 50 999 17.3 22.1  2.84  6.25  5.35 318 9999.0  -3.9 999.0 999.0 99.0 99.00
2009 01 01 01 50 999 17.6 21.5  3.20  6.67  5.58 297 9999.0  -5.3 999.0 999.0 99.0 99.00
2009 01 01 02 50 999 16.9 21.6  2.76  6.25  5.42 292 9999.0  -6.4 999.0 999.0 99.0 99.00
2009 01 01 03 50 999 16.6 20.5  2.90  6.25  5.49 296 9999.0  -7.1 999.0 999.0 99.0 99.00
2009 01 01 04 50 999 15.3 20.0  3.00  6.25  5.55 282 9999.0  -7.8 999.0 999.0 99.0 99.00
2009 01 01 05 50 999 16.2 20.8  2.96  7.69  5.56 230 9999.0  -8.1 999.0 999.0 99.0 99.00
2009 01 01 06 50 999 16.6 19.7  2.65  6.67  5.36 249 9999.0  -8.4 999.0 999.0 99.0 99.00
2009 01 01 07 50 999 18.2 22.4  3.00  5.88  5.44 291 9999.0  -8.1 999.0 999.0 99.0 99.00
2009 01 01 08 50 999 17.9 22.1  2.82  7.14  5.41 247 9999.0  -7.7 999.0 999.0 99.0 99.00
2009 01 01 09 50 999 16.3 21.2  2.78  5.88  5.38 292 9999.0  -7.7 999.0 999.0 99.0 99.00
2009 01 01 10 50 999 16.1 20.4  2.61  6.67  5.29 268 9999.0  -8.2 999.0 999.0 99.0 99.00
2009 01 01 11 50 999 16.2 20.0  2.68  5.88  5.45 300 9999.0  -8.1 999.0 999.0 99.0 99.00
2009 01 01 12 50 999 15.2 19.0  2.80  5.88  5.33 295 9999.0  -8.1 999.0 999.0 99.0 99.00
2009 01 01 13 50 999 14.4 19.0  2.70  6.67  5.29 274 9999.0  -7.8 999.0 999.0 99.0 99.00
2009 01 01 14 50 999 14.7 18.5  2.53  5.88  5.22 291 9999.0  -7.3 999.0 999.0 99.0 99.00
2009 01 01 15 50 999 13.0 16.6  2.24  5.88  5.05 281 9999.0  -6.1 999.0 999.0 99.0 99.00
2009 01 01 16 50 999 13.4 17.3  2.18  5.88  4.84 264 9999.0  -5.8 999.0 999.0 99.0 99.00
2009 01 01 17 50 999 13.2 15.9  2.02  6.25  4.70 250 9999.0  -4.9 999.0 999.0 99.0 99.00
2009 01 01 18 50 999 14.6 17.9  1.95  5.56  4.70 257 9999.0  -4.1 999.0 999.0 99.0 99.00
2009 01 01 19 50 999 13.6 16.7  1.94  5.26  4.66 264 9999.0  -3.1 999.0 999.0 99.0 99.00
2009 01 01 20 50 999 13.0 15.9  1.95  5.56  4.54 262 9999.0  -2.6 999.0 999.0 99.0 99.00
2009 01 01 21 50 999 13.1 15.7  1.83  5.26  4.66 271 9999.0  -2.5 999.0 999.0 99.0 99.00
2009 01 01 22 50 999 13.3 15.9  1.66  5.26  4.37 281 9999.0  -2.2 999.0 999.0 99.0 99.00
2009 01 01 23 50 999 13.4 16.9  1.80  4.76  4.36 295 9999.0  -2.1 999.0 999.0 99.0 99.00
2009 01 02 00 50 999 12.1 14.8  1.75  4.76  4.44 315 9999.0  -2.1 999.0 999.0 99.0 99.00
2009 01 02 01 50 999 11.8 14.0  1.64  4.76  4.41 288 9999.0  -2.2 999.0 999.0 99.0 99.00
2009 01 02 02 50 999 10.1 13.2  1.48  4.17  4.18 304 9999.0  -2.6 999.0 999.0 99.0 99.00
2009 01 02 03 50 999  9.6 11.5  1.31  4.17  4.02 302 9999.0  -2.8 999.0 999.0 99.0 99.00
2009 01 02 04 50 999  7.9  9.9  1.16  4.00  3.88 316 9999.0  -2.7 999.0 999.0 99.0 99.00
2009 01 02 05 50 999  6.9  8.4  0.99  4.35  3.78 259 9999.0  -2.9 999.0 999.0 99.0 99.00
2009 01 02 06 50 999  6.7  8.7  0.85 10.81  3.81  92 9999.0  -2.9 999.0 999.0 99.0 99.00
2009 01 02 07 50 999  5.0  6.4  0.77 10.81  3.90 100 9999.0  -2.7 999.0 999.0 99.0 99.00
2009 01 02 08 50 999  4.0  5.4  0.67 10.00  3.87  96 9999.0  -2.5 999.0 999.0 99.0 99.00
2009 01 02 09 50 999  5.0  7.3  0.62 11.43  4.12  83 9999.0  -1.9 999.0 999.0 99.0 99.00
2009 01 02 10 50 999  5.5  7.1  0.60 11.43  4.02 127 9999.0  -1.0 999.0 999.0 99.0 99.00
2009 01 02 11 50 999  6.5  7.9  0.55 12.12  3.85 157 9999.0   0.5 999.0 999.0 99.0 99.00
2009 01 02 12 50 999  7.9  9.9  0.56  2.94  3.45 241 9999.0   2.1 999.0 999.0 99.0 99.00
2009 01 02 13 50 999  9.6 12.0  0.79  3.45  3.52 230 9999.0   3.4 999.0 999.0 99.0 99.00
2009 01 02 14 50 999 10.7 14.0  1.12  4.17  3.78 223 9999.0   4.5 999.0 999.0 99.0 99.00
2009 01 02 15 50 999 12.2 14.9  1.53  4.76  4.13 221 9999.0   5.5 999.0 999.0 99.0 99.00
2009 01 02 16 50 999 12.8 16.0  1.81  5.26  4.58 224 9999.0   5.7 999.0 999.0 99.0 99.00
2009 01 02 17 50 999 13.2 16.3  2.35  6.25  4.93 223 9999.0   5.5 999.0 999.0 99.0 99.00
2009 01 02 18 50 999 13.1 15.3  2.56  6.25  5.24 234 9999.0   3.4 999.0 999.0 99.0 99.00
2009 01 02 19 50 999 11.9 14.4  2.86  7.14  5.73 228 9999.0   2.5 999.0 999.0 99.0 99.00
2009 01 02 20 50 999 10.0 11.9  2.72  7.69  5.86 219 9999.0   2.8 999.0 999.0 99.0 99.00
2009 01 02 21 50 999 11.6 13.6  2.59  7.69  5.66 221 9999.0   3.3 999.0 999.0 99.0 99.00
2009 01 02 22 50 999 11.2 13.5  2.33  8.33  5.61 200 9999.0   3.8 999.0 999.0 99.0 99.00
2009 01 02 23 50 999 10.3 12.0  2.38  8.33  5.51 202 9999.0   3.1 999.0 999.0 99.0 99.00
2009 01 03 00 50 999 10.0 11.6  2.30  8.33  5.75 207 9999.0   2.8 999.0 999.0 99.0 99.00
2009 01 03 01 50 999  9.9 11.5  2.47  8.33  6.11 205 9999.0   3.2 999.0 999.0 99.0 99.00
2009 01 03 02 50 999  9.1 10.5  2.24  9.09  5.91 198 9999.0   3.5 999.0 999.0 99.0 99.00
2009 01 03 03 50 999  7.5  9.4  1.99  9.09  5.56 201 9999.0   3.2 999.0 999.0 99.0 99.00
2009 01 03 04 50 999  8.1  9.7  1.86  8.33  5.46 202 9999.0   3.7 999.0 999.0 99.0 99.00
2009 01 03 05 50 999  9.4 12.2  1.93  8.33  5.63 203 9999.0   4.3 999.0 999.0 99.0 99.00
2009 01 03 06 50 999 14.4 17.2  1.91  8.33  5.18 190 9999.0   3.3 999.0 999.0 99.0 99.00
2009 01 03 07 50 999 12.7 15.4  2.18  6.25  4.99 206 9999.0   3.2 999.0 999.0 99.0 99.00
2009 01 03 08 50 999 13.2 16.6  2.25  7.69  5.11 195 9999.0   2.6 999.0 999.0 99.0 99.00
2009 01 03 09 50 999 15.6 18.6  2.20  7.69  5.04 200 9999.0   1.7 999.0 999.0 99.0 99.00
2009 01 03 10 50 999 13.8 16.8  2.16  7.69  5.17 198 9999.0   1.8 999.0 999.0 99.0 99.00
2009 01 03 11 50 999 14.0 16.7  2.05  7.69  4.97 207 9999.0   1.8 999.0 999.0 99.0 99.00
2009 01 03 12 50 999 13.1 17.2  2.12  5.56  5.04 255 9999.0   1.7 999.0 999.0 99.0 99.00
2009 01 03 13 50 999 12.5 14.8  2.09  6.67  5.23 218 9999.0   1.9 999.0 999.0 99.0 99.00
2009 01 03 14 50 999 10.8 13.3  1.84  6.25  5.03 233 9999.0   1.7 999.0 999.0 99.0 99.00
2009 01 03 15 50 999 10.7 13.1  1.96  7.69  5.17 191 9999.0   2.1 999.0 999.0 99.0 99.00
2009 01 03 16 50 999 11.1 13.7  2.12  8.33  5.22 192 9999.0   2.0 999.0 999.0 99.0 99.00
2009 01 03 17 50 999 11.4 14.6  2.10  5.88  5.18 246 9999.0   2.1 999.0 999.0 99.0 99.00
2009 01 03 18 50 999 11.2 14.1  1.87  7.69  4.92 191 9999.0   2.7 999.0 999.0 99.0 99.00
2009 01 03 19 50 999 10.3 13.0  1.87  8.33  5.10 190 9999.0   3.1 999.0 999.0 99.0 99.00
2009 01 03 20 50 999 10.8 13.2  1.71  8.33  4.82 185 9999.0   3.5 999.0 999.0 99.0 99.00
2009 01 03 21 50 999 11.2 14.8  1.90  8.33  4.82 186 9999.0   3.2 999.0 999.0 99.0 99.00
2009 01 03 22 50 999 12.6 15.8  1.74  8.33  4.87 183 9999.0   2.9 999.0 999.0 99.0 99.00
2009 01 03 23 50 999 12.3 15.1  1.89  5.56  4.79 247 9999.0   2.6 999.0 999.0 99.0 99.00
2009 01 04 00 50 999 14.0 17.3  1.79  6.25  4.62 236 9999.0   2.0 999.0 999.0 99.0 99.00
2009 01 04 01 50 999 13.0 16.8  1.88  5.88  4.81 244 9999.0   1.6 999.0 999.0 99.0 99.00
2009 01 04 02 50 999 12.7 15.1  1.90  6.25  4.83 241 9999.0   1.2 999.0 999.0 99.0 99.00
2009 01 04 03 50 999 12.1 15.5  1.92  5.56  4.72 244 9999.0   0.9 999.0 999.0 99.0 99.00
