#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 12 31 23 50 210 15.1 18.5  2.56  6.67  5.31 206 1013.5   7.7   9.2   2.4 99.0 99.00
2017 01 01 00 50 217 13.3 17.0  2.52  6.67  5.45 194 1013.7   7.8   9.5   2.4 99.0 99.00
2017 01 01 01 50 218 12.0 14.6  2.60  7.14  5.56 194 1013.5   7.7   9.9   1.4 99.0 99.00
2017 01 01 02 50 219 11.4 14.3  2.32  7.14  5.50 189 1012.8   7.8  10.1  -0.3 99.0 99.00
2017 01 01 03 50 226 10.9 13.2  2.24  7.69  5.68 185 1012.8   8.0  10.2  -0.6 99.0 99.00
2017 01 01 04 50 223  9.9 11.7  2.02  8.33  5.36 172 1012.2   8.2  10.3  -0.4 99.0 99.00
2017 01 01 05 50 239 10.3 12.0  2.02  7.69  5.50 180 1012.1   8.3  10.1  -0.3 99.0 99.00
2017 01 01 06 50 248  9.6 11.4  1.86  8.33  5.37 182 1012.6   8.5   9.5  -0.4 99.0 99.00
2017 01 01 07 50 245 10.3 12.9  1.61  8.33  5.14 172 1013.3   8.7   9.4  -0.2 99.0 99.00
2017 01 01 08 50 248  9.4 11.1  1.73  7.69  5.16 171 1013.7   8.5   9.4  -0.7 99.0 99.00
2017 01 01 09 50 245  9.6 11.7  1.58  8.33  5.01 165 1014.6   8.2   9.5  -0.8 99.0 99.00
2017 01 01 10 50 243  9.5 11.6  1.45  8.33  4.73 163 1015.7   8.0   9.5  -0.6 99.0 99.00
2017 01 01 11 50 246  8.7 10.6  1.48  7.14  5.08 173 1016.7   7.7   9.5  -0.5 99.0 99.00
2017 01 01 12 50 244  8.5 10.0  1.44  9.09  5.09 174 1017.9   7.8   9.5   0.1 99.0 99.00
2017 01 01 13 50 259  9.2 10.5  1.42  9.09  5.12 162 1019.0   7.8   9.5   0.2 99.0 99.00
2017 01 01 14 50 270  7.8 10.7  1.30  8.33  4.96 170 1020.9   7.9   9.5   0.1 99.0 99.00
2017 01 01 15 50 295  9.7 11.3  1.35  7.14  4.77 169 1021.4   7.9   9.6  -0.2 99.0 99.00
2017 01 01 16 50 285  8.9 10.9  1.31  8.33  4.52 162 1021.5   8.0   9.7  -0.7 99.0 99.00
2017 01 01 17 50 299  7.2  8.8  1.24  8.33  4.48 159 1021.7   8.3   9.9  -1.6 99.0 99.00
2017 01 01 18 50 295  6.2  8.0  1.14  7.69  4.70 160 1022.4   8.4  10.0  -2.3 99.0 99.00
2017 01 01 19 50 301  4.1  5.2  0.97  8.33  5.03 159 1023.4   8.6  10.1  -2.6 99.0 99.00
2017 01 01 20 50 313  3.5  4.1  0.97  8.33  5.48 158 1024.7   8.7  10.1  -3.5 99.0 99.00
