#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 02 01 00 00 246 10.1 14.2 99.00 99.00 99.00 999 1025.9  -6.9   0.4 -13.1 99.0 99.00 
2019 02 01 00 10 254 10.4 13.1 99.00 99.00 99.00 999 1026.1  -6.7   0.4 -13.3 99.0 99.00 
2019 02 01 00 20 272  8.9 13.1 99.00 99.00 99.00 999 1026.2  -6.7   0.4 -13.7 99.0 99.00 
2019 02 01 00 30 280  9.6 13.5 99.00 99.00 99.00 999 1026.3  -6.8   0.5 -13.9 99.0 99.00 
2019 02 01 00 40 281  8.9 11.2  0.84  3.45  3.22 265 1026.4  -7.0   0.5 -14.3 99.0 99.00 
2019 02 01 00 50 283  9.2 12.2 99.00 99.00 99.00 999 1026.4  -7.1   0.5 -14.8 99.0 99.00 
2019 02 01 01 00 275  9.5 12.5 99.00 99.00 99.00 999 1026.4  -7.0   0.5 -14.7 99.0 99.00 
2019 02 01 01 10 280 10.3 13.7 99.00 99.00 99.00 999 1026.6  -7.0   0.5 -15.0 99.0 99.00 
2019 02 01 01 20 277 10.6 13.0 99.00 99.00 99.00 999 1026.8  -7.2   0.5 -16.0 99.0 99.00 
2019 02 01 01 30 275  9.8 12.6 99.00 99.00 99.00 999 1027.0  -7.3   0.4 -16.4 99.0 99.00 
2019 02 01 01 40 279  9.8 13.3  0.83  3.85  3.43 267 1027.0  -7.3   0.4 -16.2 99.0 99.00 
2019 02 01 01 50 285 10.3 13.3 99.00 99.00 99.00 999 1026.9  -7.6   0.4 -16.7 99.0 99.00 
2019 02 01 02 00 288  9.9 12.6 99.00 99.00 99.00 999 1027.0  -7.7   0.4 -16.7 99.0 99.00 
2019 02 01 02 10 290  9.7 12.6 99.00 99.00 99.00 999 1027.1  -7.9   0.4 -17.2 99.0 99.00 
2019 02 01 02 20 290 10.2 12.9 99.00 99.00 99.00 999 1027.4  -8.0   0.4 -17.5 99.0 99.00 
2019 02 01 02 30 283 10.0 13.0 99.00 99.00 99.00 999 1027.3  -8.0   0.4 -17.6 99.0 99.00 
2019 02 01 02 40 285 10.0 12.8  0.80  4.00  3.63 262 1027.3  -7.9   0.4 -18.0 99.0 99.00 
2019 02 01 02 50 285 10.3 13.1 99.00 99.00 99.00 999 1027.3  -7.9   0.3 -17.9 99.0 99.00 
2019 02 01 03 00 293  9.6 12.2 99.00 99.00 99.00 999 1027.4  -8.0   0.3 -18.2 99.0 99.00 
2019 02 01 03 10 296 10.3 13.8 99.00 99.00 99.00 999 1027.4  -8.0   0.3 -18.2 99.0 99.00 
2019 02 01 04 20 293 10.4 14.0 99.00 99.00 99.00 999 1027.6  -8.4   0.4 -18.2 99.0 99.00 
2019 02 01 04 30 293 10.0 12.3 99.00 99.00 99.00 999 1027.7  -8.4   0.5 -17.8 99.0 99.00 
2019 02 01 04 40 295  9.8 12.7  0.68  4.55  3.57 255 1027.5  -8.4   0.5 -17.9 99.0 99.00 
2019 02 01 04 50 293  9.3 12.1 99.00 99.00 99.00 999 1027.5  -8.3   0.5 -17.4 99.0 99.00 
2019 02 01 05 00 299  9.3 12.0 99.00 99.00 99.00 999 1027.5  -8.5   0.5 -18.0 99.0 99.00 
2019 02 01 05 10 296 10.1 12.5 99.00 99.00 99.00 999 1027.4  -8.6   0.5 -18.5 99.0 99.00 
2019 02 01 05 20 294  9.8 12.8 99.00 99.00 99.00 999 1027.4  -8.7   0.5 -18.4 99.0 99.00 
2019 02 01 05 30 296  9.6 11.7 99.00 99.00 99.00 999 1027.5  -8.9   0.5 -18.7 99.0 99.00 
2019 02 01 05 40 294  9.1 11.8  0.72  4.35  3.59 260 1027.7  -8.8   0.5 -18.3 99.0 99.00 
2019 02 01 05 50 296  9.1 11.3 99.00 99.00 99.00 999 1027.8  -8.8   0.5 -18.4 99.0 99.00 
2019 02 01 06 00 294  9.2 12.3 99.00 99.00 99.00 999 1027.9  -9.0   0.5 -19.0 99.0 99.00 
2019 02 01 06 10 297  9.1 11.8 99.00 99.00 99.00 999 1028.0  -8.9   0.5 -18.7 99.0 99.00 
