#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 12 31 23 50 258  6.8  9.2  0.58  3.45  3.21 252 1025.1   0.1   7.0 -10.2 99.0 99.00
2015 01 01 00 50 255  9.3 11.5  0.59  3.13  3.05 265 1024.6   0.1   7.0 -10.3 99.0 99.00
2015 01 01 01 50 262  8.7 10.8  0.61  3.57  3.21 226 1024.2   0.2   7.0  -9.1 99.0 99.00
2015 01 01 02 50 245  9.2 11.3  0.65  3.70  3.25 217 1023.3   0.5   7.0  -8.1 99.0 99.00
2015 01 01 03 50 247 10.7 12.8  0.79  4.35  3.50 201 1022.5   1.1   7.0  -7.4 99.0 99.00
2015 01 01 04 50 246 11.5 12.9  0.86  4.35  3.50 208 1022.2   0.9   7.0  -7.2 99.0 99.00
2015 01 01 05 50 258 10.3 12.5  0.93  4.17  3.56 205 1021.7   0.4   7.1  -6.4 99.0 99.00
2015 01 01 06 50 258 10.7 13.3  0.93  4.17  3.60 202 1020.9   0.3   7.1  -7.2 99.0 99.00
2015 01 01 07 50 270 12.0 14.1  1.04  4.55  3.70 194 1020.8   0.1   7.2  -7.5 99.0 99.00
2015 01 01 08 50 263 10.7 13.7  1.09  4.76  3.60 184 1020.6   0.1   7.2  -7.9 99.0 99.00
2015 01 01 09 50 264 11.3 13.8  0.99  4.55  3.54 186 1020.7   0.0   6.8  -8.2 99.0 99.00
2015 01 01 10 50 271 11.4 13.7  1.07  3.85  3.66 241 1021.4   0.0   6.4  -9.6 99.0 99.00
2015 01 01 11 50 263  9.2 11.3  0.95  5.00  3.67 172 1021.8  -0.1   6.1  -9.3 99.0 99.00
2015 01 01 12 50 264  9.3 12.2  0.92  4.76  3.69 183 1022.0   0.1   6.2  -8.8 99.0 99.00
2015 01 01 13 50 270  8.1 10.5  0.92  5.26  3.76 179 1022.5   0.0   6.2  -9.6 99.0 99.00
2015 01 01 14 50 264  9.8 12.6  0.84  4.55  3.72 179 1023.1   0.3   6.2  -9.6 99.0 99.00
2015 01 01 15 50 264  7.4 10.3  0.80  4.00  3.62 189 1021.9   0.6   6.3 -10.0 99.0 99.00
2015 01 01 16 50 249  8.9 10.9  0.79  4.76  3.66 183 1020.5   1.5   6.3  -8.9 99.0 99.00
2015 01 01 17 50 258  9.9 12.3  0.86  5.00  3.74 188 1018.2   2.6   6.4  -8.6 99.0 99.00
2015 01 01 18 50 249  9.8 11.6  0.98  4.55  3.70 193 1017.2   3.5   6.4  -7.9 99.0 99.00
2015 01 01 19 50 251  9.7 12.3  1.03  5.00  3.84 192 1016.5   4.3   6.5  -6.2 99.0 99.00
2015 01 01 20 50 243 11.0 13.3  1.10  4.76  3.96 200 1016.1   4.8   6.4  -6.5 99.0 99.00
2015 01 01 21 50 237 10.0 11.4  1.22  5.00  4.08 195 1016.0   5.0   6.4  -5.2 99.0 99.00
2015 01 01 22 50 234 12.0 14.3  1.36  5.56  4.20 186 1016.1   5.2   6.3  -4.2 99.0 99.00
2015 01 01 23 50 235 11.7 13.5  1.49  6.25  4.52 178 1016.1   5.1   6.2  -3.5 99.0 99.00
2015 01 02 00 50 237 11.1 13.0  1.48  5.88  4.44 188 1016.5   4.9   6.2  -3.4 99.0 99.00
2015 01 02 01 50 238 11.8 15.6  1.36  5.56  4.39 182 1016.6   4.8   6.1  -3.3 99.0 99.00
2015 01 02 02 50 236 11.8 13.7  1.41  6.67  4.40 184 1016.7   5.0   6.1  -2.8 99.0 99.00
2015 01 02 03 50 242 11.6 14.3  1.41  5.56  4.31 184 1016.9   5.1   6.1  -2.4 99.0 99.00
2015 01 02 04 50 253 10.9 12.8  1.46  5.56  4.48 179 1017.2   4.4   6.2  -2.5 99.0 99.00
2015 01 02 05 50 257 10.1 12.3  1.41  5.88  4.43 186 1017.4   4.1   6.3  -2.7 99.0 99.00
2015 01 02 06 50 260  9.8 12.2  1.25  5.56  4.36 177 1017.8   4.2   6.3  -3.5 99.0 99.00
