#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2012 12 31 23 50 242 10.5 12.1  0.87  3.70  3.56 211 1014.9   4.6   7.4  -1.3 99.0 99.00
2013 01 01 00 50 239 10.2 12.0  0.89  4.55  3.58 188 1014.1   5.0   7.4  -1.2 99.0 99.00
2013 01 01 01 50 235 11.4 13.7  0.95  4.55  3.66 192 1012.8   5.3   7.4  -0.2 99.0 99.00
2013 01 01 02 50 236 11.2 13.5  0.92  3.57  3.63 217 1012.9   5.9   7.3  -0.2 99.0 99.00
2013 01 01 03 50 232 11.1 13.2  1.00  4.00  3.71 192 1012.5   5.6   7.4   0.0 99.0 99.00
2013 01 01 04 50 242 11.0 13.2  0.95  4.55  3.65 179 1012.3   5.8   7.3   0.6 99.0 99.00
2013 01 01 05 50 255  8.9 10.7  0.88  4.00  3.61 184 1012.0   5.9   7.2   1.2 99.0 99.00
2013 01 01 06 50 265  9.2 11.2  0.83  5.26  3.61 177 1012.1   6.0   6.9   1.4 99.0 99.00
2013 01 01 07 50 269  8.4 10.0  0.89  5.00  3.64 175 1012.1   6.0   6.9   1.9 99.0 99.00
2013 01 01 08 50 270 10.4 12.4  0.96  5.56  3.77 171 1012.3   6.0   6.8   1.8 99.0 99.00
2013 01 01 09 50 266 10.7 12.6  1.00  3.23  3.74 279 1012.2   5.8   6.9   1.3 99.0 99.00
2013 01 01 10 50 278  9.4 11.1  1.05  6.25  3.95 174 1011.4   5.6   7.0   0.8 99.0 99.00
2013 01 01 11 50 266 10.2 11.6  1.01  6.25  3.94 176 1012.2   5.4   7.0   0.8 99.0 99.00
2013 01 01 12 50 259  9.5 12.1  0.97  5.88  3.76 182 1012.3   5.2   7.0   0.9 99.0 99.00
2013 01 01 13 50 256  9.5 11.4  0.98  6.25  4.02 186 1012.2   5.3   7.0   0.7 99.0 99.00
2013 01 01 14 50 256  8.5  9.8  0.99  5.56  3.89 180 1012.6   5.1   7.0   0.9 99.0 99.00
2013 01 01 15 50 257  9.4 11.2  0.94  3.45  3.85 278 1012.3   5.0   6.9   0.6 99.0 99.00
2013 01 01 16 50 261  9.1 11.0  1.08  6.25  3.99 181 1011.2   5.1   6.8   0.6 99.0 99.00
2013 01 01 17 50 272  9.0 10.9  1.03  3.70  3.75 270 1010.7   5.1   6.8   0.6 99.0 99.00
2013 01 01 18 50 275 10.3 12.2  1.01  3.70  3.74 292 1010.1   4.9   6.8   0.5 99.0 99.00
2013 01 01 19 50 315  8.5 10.2  1.02  3.85  3.74 306 1010.7   4.0   6.9   0.7 99.0 99.00
2013 01 01 20 50 292  8.7 10.5  0.87  3.33  3.53 313 1011.5   4.1   6.9  -0.2 99.0 99.00
2013 01 01 21 50 288  7.6  9.4  0.76  3.45  3.53 302 1011.9   4.1   6.9  -0.6 99.0 99.00
2013 01 01 22 50 295  8.1  9.6  0.66  3.23  3.57 302 1012.3   4.2   6.9  -1.5 99.0 99.00
2013 01 01 23 50 324  9.4 10.9  0.70  3.45  3.43 312 1013.2   3.5   6.8  -2.8 99.0 99.00
2013 01 02 00 50 320 10.8 12.7  0.85  3.70  3.44 323 1013.4   2.5   6.8  -5.5 99.0 99.00
2013 01 02 01 50 315  7.8  9.7  0.88  4.00  3.63 315 1014.3   2.2   6.8  -5.4 99.0 99.00
2013 01 02 02 50 328  8.7 10.4  0.76  3.57  3.54 313 1014.3   1.4   6.9  -5.0 99.0 99.00
2013 01 02 03 50 313 11.4 13.2  0.81  3.85  3.48 315 1015.3   0.6   6.9  -6.3 99.0 99.00
