#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2019 02 01 00 00 280 10.7 14.3 99.00 99.00 99.00 999 1029.9  -7.9   4.2 -16.6 99.0 99.00 
2019 02 01 00 10 272 10.2 13.7 99.00 99.00 99.00 999 1030.1  -8.0   4.2 -16.5 99.0 99.00 
2019 02 01 00 20 269 10.2 13.9 99.00 99.00 99.00 999 1030.2  -8.2   4.2 -17.4 99.0 99.00 
2019 02 01 00 30 268 10.2 12.9 99.00 99.00 99.00 999 1030.4  -8.0   4.1 -16.3 99.0 99.00 
2019 02 01 00 40 270  9.3 12.3  0.95  3.70  3.50 278 1030.5  -8.1   4.2 -16.6 99.0 99.00 
2019 02 01 00 50 263  9.9 13.5 99.00 99.00 99.00 999 1030.6  -8.3   4.1 -17.0 99.0 99.00 
2019 02 01 01 00 269  9.3 12.8 99.00 99.00 99.00 999 1030.6  -8.5   4.1 -17.7 99.0 99.00 
2019 02 01 01 10 269  9.9 13.7 99.00 99.00 99.00 999 1030.7  -8.2   4.1 -16.8 99.0 99.00 
2019 02 01 01 20 271 10.1 13.3 99.00 99.00 99.00 999 1030.7  -8.2   4.1 -16.9 99.0 99.00 
2019 02 01 01 30 267 10.3 14.5 99.00 99.00 99.00 999 1030.8  -8.2   4.1 -17.1 99.0 99.00 
2019 02 01 01 40 272 10.0 13.7  1.00  3.85  3.53 278 1030.8  -8.2   4.1 -17.3 99.0 99.00 
2019 02 01 01 50 279  9.9 13.0 99.00 99.00 99.00 999 1030.9  -8.1   4.1 -16.8 99.0 99.00 
2019 02 01 02 00 273  9.9 12.6 99.00 99.00 99.00 999 1030.8  -7.9   4.1 -16.2 99.0 99.00 
2019 02 01 02 10 273  9.4 12.0 99.00 99.00 99.00 999 1030.8  -8.1   4.1 -16.8 99.0 99.00 
2019 02 01 02 20 271 10.0 12.7 99.00 99.00 99.00 999 1031.0  -8.0   4.1 -16.5 99.0 99.00 
2019 02 01 02 30 274  9.7 13.0 99.00 99.00 99.00 999 1031.0  -7.9   4.1 -16.2 99.0 99.00 
2019 02 01 02 40 269  9.8 13.7  0.93  3.70  3.41 293 1031.0  -8.0   4.1 -17.0 99.0 99.00 
2019 02 01 02 50 274  9.3 12.4 99.00 99.00 99.00 999 1031.0  -8.0   4.1 -17.4 99.0 99.00 
2019 02 01 03 00 282  9.8 12.9 99.00 99.00 99.00 999 1030.9  -7.8   4.1 -16.9 99.0 99.00 
2019 02 01 03 10 282  9.8 12.8 99.00 99.00 99.00 999 1030.9  -7.7   4.1 -16.7 99.0 99.00 
2019 02 01 04 20 282 10.2 12.6 99.00 99.00 99.00 999 1030.8  -7.3   4.0 -16.3 99.0 99.00 
2019 02 01 04 30 287  9.5 12.1 99.00 99.00 99.00 999 1030.8  -7.2   4.0 -15.9 99.0 99.00 
2019 02 01 04 40 286  9.6 12.1  0.87  3.70  3.35 286 1030.8  -7.3   4.0 -16.3 99.0 99.00 
2019 02 01 04 50 284  9.9 13.2 99.00 99.00 99.00 999 1030.9  -7.2   4.0 -16.0 99.0 99.00 
2019 02 01 05 00 286 10.1 13.0 99.00 99.00 99.00 999 1031.0  -7.3   4.0 -16.3 99.0 99.00 
2019 02 01 05 10 284 10.0 12.7 99.00 99.00 99.00 999 1030.9  -7.3   4.0 -16.2 99.0 99.00 
