#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2010 12 31 23 50 222  7.2  8.5  0.75  4.55  3.72 203 1022.2   6.9   6.7   3.5 99.0 99.00
2011 01 01 00 50 233  6.0  6.8  0.76  4.76  3.77 196 1022.2   6.7   6.7   3.7 99.0 99.00
2011 01 01 01 50 230  5.0  5.9  0.72  4.55  3.85 201 1021.9   6.8   6.7   3.5 99.0 99.00
2011 01 01 02 50 218  4.9  5.7  0.75  4.76  3.92 196 1021.4   6.9   6.7   3.5 99.0 99.00
2011 01 01 03 50 233  4.9  5.7  0.65  4.55  3.81 199 1021.4   6.7   6.7   3.3 99.0 99.00
2011 01 01 04 50 232  4.4  5.1  0.64  4.76  3.79 196 1020.9   6.6   6.6   3.4 99.0 99.00
2011 01 01 05 50 227  5.1  5.8  0.59  4.35  3.80 195 1020.8   6.7   6.6   3.5 99.0 99.00
2011 01 01 06 50 239  4.9  5.9  0.60  4.55  3.76 191 1020.9   6.6   6.6   3.2 99.0 99.00
2011 01 01 07 50 237  4.9  5.8  0.64  4.35  3.72 194 1021.0   6.4   6.6   2.1 99.0 99.00
2011 01 01 08 50 219  4.9  5.8  0.66  4.55  3.81 192 1020.7   6.6   6.6   2.8 99.0 99.00
2011 01 01 09 50 217  5.3  6.2  0.62  4.55  3.81 196 1020.5   6.6   6.6   3.5 99.0 99.00
2011 01 01 10 50 222  5.6  6.7  0.63  4.35  3.51 188 1020.5   6.7   6.6   3.6 99.0 99.00
2011 01 01 11 50 221  4.2  4.8  0.62  4.55  3.63 186 1020.6   6.7   6.6   3.8 99.0 99.00
2011 01 01 12 50 206  4.5  5.2  0.52  4.17  3.67 191 1020.6   6.9   6.6   4.1 99.0 99.00
2011 01 01 13 50 206  4.9  5.8  0.54  4.55  3.70 186 1021.2   7.2   6.6   4.3 99.0 99.00
2011 01 01 14 50 196  4.4  5.1  0.52  4.35  3.80 198 1021.0   7.3   6.7   4.3 99.0 99.00
2011 01 01 15 50 197  3.5  4.2  0.51  4.55  3.96 189 1021.2   7.4   6.8   4.5 99.0 99.00
2011 01 01 16 50 202  3.2  3.7  0.48  4.55  4.03 187 1020.5   7.4   6.8   4.8 99.0 99.00
2011 01 01 17 50 192  4.9  6.1  0.52  4.76  4.04 181 1019.2   7.8   6.9   5.4 99.0 99.00
2011 01 01 18 50 199  5.8  6.6  0.59  4.55  3.71 179 1018.8   8.0   6.9   5.7 99.0 99.00
2011 01 01 19 50 194  6.1  7.4  0.69  4.55  3.70 183 1018.4   8.0   6.9   6.1 99.0 99.00
2011 01 01 20 50 192  7.5  8.6  0.73  4.76  3.60 196 1018.0   8.2   6.8   6.6 99.0 99.00
2011 01 01 21 50 194  7.2  7.9  0.79  4.17  3.61 199 1017.8   8.3   6.8   6.8 99.0 99.00
2011 01 01 22 50 178  7.3  8.1  0.79  4.55  3.67 196 1017.4   8.4   6.8   7.1 99.0 99.00
2011 01 01 23 50 184  8.7 10.6  0.84  4.17  3.63 189 1016.9   9.2   6.8   7.7 99.0 99.00
2011 01 02 00 50 186  8.0  9.5  0.98  4.55  3.80 191 1016.8   9.0   6.8   7.5 99.0 99.00
2011 01 02 02 50 221  4.9  5.7  1.00  5.00  4.03 180 1017.3   8.4   6.8   7.3 99.0 99.00
2011 01 02 03 50 216  6.7  8.1  1.09  5.26  4.29 187 1017.0   9.1   6.8   8.0 99.0 99.00
2011 01 02 04 50 204  4.6  5.5  1.17  5.26  4.39 193 1016.5   8.2   6.8   7.3 99.0 99.00
2011 01 02 05 50 198  5.9  6.6  1.25  5.56  4.62 196 1015.5   8.7   6.8   8.0 99.0 99.00
2011 01 02 06 50 198  7.2  8.3  1.32  5.56  4.66 185 1014.9   8.6   6.8   8.0 99.0 99.00
2011 01 02 07 50 215  5.4  6.3  1.27  5.56  4.49 185 1014.7   8.3   6.7   7.8 99.0 99.00
2011 01 02 08 50 210  5.6  6.6  1.18  5.88  4.52 194 1014.2   8.4   6.7   8.0 99.0 99.00
2011 01 02 09 50 208  7.0  8.1  1.32  5.88  4.54 187 1013.5   8.3   6.7   8.0 99.0 99.00
2011 01 02 10 50 207  6.9  7.9  1.43  5.88  4.64 193 1013.8   8.3   6.7   7.9 99.0 99.00
2011 01 02 11 50 213  6.6  8.0  1.38  6.25  4.70 192 1013.9   8.3   6.7   8.0 99.0 99.00
2011 01 02 12 50 212  6.8  7.6  1.39  5.88  4.79 190 1014.2   8.4   6.7   8.1 99.0 99.00
2011 01 02 13 50 228  6.4  7.8  1.38  5.88  4.81 188 1014.7   8.1   6.7   8.0 99.0 99.00
2011 01 02 14 50 249  4.5  5.1  1.14  6.25  4.71 180 1015.3   7.4   6.8   7.3 99.0 99.00
2011 01 02 15 50 234  4.5  5.8  1.07  5.88  4.57 188 1014.9   7.1   6.8   7.0 99.0 99.00
2011 01 02 16 50 251  4.6  5.9  0.95  5.56  4.38 190 1013.9   7.2   6.8   7.1 99.0 99.00
2011 01 02 17 50 284  3.4  4.0  0.91  5.88  4.45 184 1012.7   7.2   6.7   7.1 99.0 99.00
2011 01 02 18 50 302  3.2  3.9  0.82  5.56  4.50 175 1012.3   7.0   6.8   6.9 99.0 99.00
2011 01 02 19 50 309  3.8  4.5  0.78  5.88  4.56 188 1011.4   7.0   6.8   6.8 99.0 99.00
2011 01 02 20 50 325  2.8  3.6  0.81  5.26  4.67 181 1011.1   6.9   6.8   6.5 99.0 99.00
2011 01 02 21 50 314  6.4  7.3  0.86  5.88  4.84 190 1010.9   7.3   6.7   5.9 99.0 99.00
2011 01 02 22 50 296  7.8  9.3  0.75  5.56  4.08 183 1011.8   7.0   6.7   4.9 99.0 99.00
2011 01 02 23 50 286  8.5 11.0  0.75  5.56  3.71 179 1012.4   6.4   6.7   3.5 99.0 99.00
2011 01 03 00 50 285  8.6 10.1  0.85  5.26  3.59 183 1012.3   6.0   6.7   3.2 99.0 99.00
2011 01 03 01 50 276  9.1 11.0  0.87  3.57  3.59 281 1011.8   6.3   6.7   2.6 99.0 99.00
2011 01 03 02 50 268  7.9  9.7  0.82  3.70  3.73 273 1011.7   6.4   6.6   1.5 99.0 99.00
2011 01 03 03 50 344 12.5 14.9  0.86  3.70  3.41 259 1012.0   5.6   6.6   3.0 99.0 99.00
2011 01 03 04 50 344 11.2 13.1  1.04  4.00  3.59 291 1012.5   4.8   6.6   0.5 99.0 99.00
2011 01 03 05 50 337 10.6 12.5  1.17  4.55  3.79 279 1013.0   4.2   6.6  -0.3 99.0 99.00
2011 01 03 06 50 322 12.5 15.4  1.37  4.55  4.05 288 1013.9   3.5   6.6  -2.9 99.0 99.00
2011 01 03 07 50 327 12.2 14.5  1.69  5.88  4.64 275 1015.1   2.7   6.7  -4.4 99.0 99.00
2011 01 03 08 50 325 12.7 15.4  1.89  5.88  4.76 276 1015.7   1.7   6.7  -5.7 99.0 99.00
2011 01 03 09 50 326 13.1 15.5 99.00 99.00 99.00 999 1016.3   1.0   6.8  -6.1 99.0 99.00
2011 01 03 10 50 336 12.7 16.0  2.12  5.88  4.95 287 1017.4   0.7   6.8  -6.4 99.0 99.00
2011 01 03 11 50 331 12.2 15.4  1.72  5.56  4.46 292 1018.1   0.3   6.8  -6.8 99.0 99.00
2011 01 03 12 50 330 10.9 13.5  1.57  5.56  4.41 287 1019.4   0.1   6.8  -7.5 99.0 99.00
2011 01 03 13 50 326 10.2 12.4  1.50  5.56  4.19 279 1020.5   0.0   6.8  -7.9 99.0 99.00
2011 01 03 14 50 325 10.1 12.6  1.47  5.26  4.24 291 1020.9   0.1   6.8  -8.3 99.0 99.00
