#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2015 12 31 23 50 326  7.8  9.8  0.98 10.00  4.55  96 1017.8   8.9  11.7 999.0 99.0 99.00
2016 01 01 00 50 322  6.7  8.6  1.03 10.00  4.51 107 1018.2   8.6  11.7 999.0 99.0 99.00
2016 01 01 01 50 313  7.4  9.6  0.99  9.09  4.64 109 1018.3   8.6  11.7 999.0 99.0 99.00
2016 01 01 02 50 327  7.4  8.9  0.97  9.09  4.37 109 1018.2   8.3  11.7 999.0 99.0 99.00
2016 01 01 03 50 307  7.3  9.3  1.10  4.17  4.36 295 1018.2   8.0  11.7 999.0 99.0 99.00
2016 01 01 04 50 327  7.4  9.1  1.00  4.35  4.34 289 1017.4   7.4  11.7 999.0 99.0 99.00
2016 01 01 05 50 329  7.8  9.9  1.01  4.55  4.24 280 1016.6   7.2  11.7 999.0 99.0 99.00
2016 01 01 06 50 325  6.9  8.7  0.98  9.09  4.32 115 1017.1   6.6  11.7 999.0 99.0 99.00
2016 01 01 07 50 308  7.6  9.9  0.92 10.00  4.07 101 1017.5   6.6  11.7 999.0 99.0 99.00
2016 01 01 08 50 322  7.1  9.3  0.94 10.00  4.17  98 1017.2   6.5  11.6 999.0 99.0 99.00
2016 01 01 09 50 312  6.5  8.4  0.97  4.00  4.12 291 1017.0   6.4  11.6 999.0 99.0 99.00
2016 01 01 10 50 298  7.7  9.8  1.06  4.00  4.14 288 1017.0   6.1  11.6 999.0 99.0 99.00
2016 01 01 11 50 296  7.2  8.9  1.04  4.35  4.29 283 1017.0   5.9  11.6 999.0 99.0 99.00
2016 01 01 12 50 302  7.5  9.2  1.03  4.76  4.36 289 1017.2   6.0  11.6 999.0 99.0 99.00
2016 01 01 13 50 304  6.9  8.5  1.00  5.00  4.30 273 1017.6   5.6  11.6 999.0 99.0 99.00
2016 01 01 14 50 304  6.7  9.1  0.96  5.00  4.42 274 1017.4   5.8  11.5 999.0 99.0 99.00
2016 01 01 15 50 297  7.6  9.8  1.00  4.76  4.23 280 1016.9   5.5  11.5 999.0 99.0 99.00
2016 01 01 16 50 293  7.3  9.2  0.99  4.76  4.18 284 1016.0   5.3  11.5 999.0 99.0 99.00
2016 01 01 17 50 284  9.0 10.6  0.98  4.17  4.06 282 1015.2   5.2  11.5 999.0 99.0 99.00
2016 01 01 18 50 278  9.2 11.1  1.02  4.55  3.99 292 1014.5   5.2  11.5 999.0 99.0 99.00
2016 01 01 19 50 290 10.6 13.2  1.10  4.76  4.06 293 1014.2   5.6  11.5 999.0 99.0 99.00
2016 01 01 20 50 289 12.6 15.7  1.28  4.76  4.23 297 1014.3   5.5  11.5 999.0 99.0 99.00
2016 01 01 21 50 299 13.1 16.6  1.66  5.26  4.62 299 1014.5   5.3  11.5 999.0 99.0 99.00
2016 01 01 22 50 290 11.4 13.8  1.80  5.26  4.81 292 1014.9   5.3  11.5 999.0 99.0 99.00
2016 01 01 23 50 287 11.3 13.9  1.67  5.56  4.66 297 1015.5   5.4  11.4 999.0 99.0 99.00
2016 01 02 00 50 284 11.4 14.6  1.62  5.56  4.63 294 1015.9   5.4  11.4 999.0 99.0 99.00
2016 01 02 01 50 303 12.7 15.4  1.66  5.56  4.67 289 1015.9   5.2  11.4 999.0 99.0 99.00
2016 01 02 02 50 299 12.0 15.1  1.70  5.56  4.76 302 1016.1   4.8  11.4 999.0 99.0 99.00
2016 01 02 03 50 306 11.5 14.4  1.70  5.56  4.70 289 1016.2   4.6  11.4 999.0 99.0 99.00
2016 01 02 04 50 293 11.3 14.1  1.70  5.56  4.66 289 1016.4   4.3  11.4 999.0 99.0 99.00
2016 01 02 05 50 307 10.9 13.7  1.63  5.26  4.56 279 1016.4   4.4  11.3 999.0 99.0 99.00
2016 01 02 06 50 296 11.4 14.4  1.64  5.26  4.59 293 1016.3   4.1  11.3 999.0 99.0 99.00
2016 01 02 07 50 288 12.4 15.6  1.86  5.88  4.72 289 1016.2   4.1  11.3 999.0 99.0 99.00
2016 01 02 08 50 303 12.0 15.9  1.69  5.56  4.62 295 1016.0   3.9  11.3 999.0 99.0 99.00
2016 01 02 09 50 316 12.2 15.3  1.93  6.25  4.89 294 1016.1   3.7  11.3 999.0 99.0 99.00
2016 01 02 10 50 312 11.7 14.9  1.72  5.88  4.66 297 1016.9   3.4  11.3 999.0 99.0 99.00
2016 01 02 11 50 322 10.2 14.4  1.57  5.56  4.55 292 1017.3   3.5  11.3 999.0 99.0 99.00
2016 01 02 12 50 311  9.6 13.0  1.46  5.26  4.41 298 1017.9   3.3  11.3 999.0 99.0 99.00
2016 01 02 13 50 308  9.5 11.6  1.27  5.26  4.24 297 1018.4   3.1  11.2 999.0 99.0 99.00
2016 01 02 14 50 292  8.8 11.2  1.14  5.00  4.11 296 1018.8   3.1  11.3 999.0 99.0 99.00
2016 01 02 15 50 306  9.0 11.7  1.11  4.76  4.11 299 1018.4   3.1  11.3 999.0 99.0 99.00
2016 01 02 16 50 291  8.1 10.6  0.98  4.76  3.91 296 1017.3   3.4  11.2 999.0 99.0 99.00
2016 01 02 17 50 286  8.5 11.0  0.93  4.35  3.85 294 1016.3   3.2  11.3 999.0 99.0 99.00
2016 01 02 18 50 286  7.4  9.4  0.92  4.35  3.74 290 1015.7   3.5  11.3 999.0 99.0 99.00
2016 01 02 19 50 271  6.0  8.5  0.81  4.17  3.60 290 1015.4   4.0  11.3 999.0 99.0 99.00
2016 01 02 20 50 284  7.6  9.5  0.76  4.00  3.55 294 1015.5   4.5  11.3 999.0 99.0 99.00
2016 01 02 21 50 271  8.0 10.3  0.78  4.17  3.54 297 1015.7   5.0  11.3 999.0 99.0 99.00
2016 01 02 22 50 284  9.1 11.9  0.82  4.00  3.52 293 1015.8   5.3  11.3 999.0 99.0 99.00
2016 01 02 23 50 270  9.0 11.1  1.07  4.55  3.90 285 1016.1   5.3  11.3 999.0 99.0 99.00
2016 01 03 00 50 276  7.4  9.5  1.08  4.55  4.01 282 1016.2   5.3  11.3 999.0 99.0 99.00
2016 01 03 01 50 279  7.3  9.1  1.03  4.76  3.89 279 1016.0   5.3  11.3 999.0 99.0 99.00
2016 01 03 02 50 278  5.8  7.9  0.81  4.35  3.75 286 1015.6   5.0  11.3 999.0 99.0 99.00
2016 01 03 03 50 262  6.4  8.1  0.75  4.17  3.72 278 1015.0   5.2  11.3 999.0 99.0 99.00
2016 01 03 04 50 250  7.6  9.4  0.74  4.35  3.65 240 1014.5   5.5  11.2 999.0 99.0 99.00
2016 01 03 05 50 266  6.9  8.7  0.72  4.55  3.57 221 1014.2   5.5  11.2 999.0 99.0 99.00
2016 01 03 06 50 249  6.6  8.3  0.83  4.55  3.80 216 1013.8   5.6  11.2 999.0 99.0 99.00
2016 01 03 07 50 254  6.7  8.2  0.86  4.76  3.84 210 1013.2   6.1  11.2 999.0 99.0 99.00
2016 01 03 08 50 241  7.4  8.6  0.89  5.26  3.94 204 1012.1   6.7  11.2 999.0 99.0 99.00
2016 01 03 09 50 239  8.3 10.3  0.93  5.00  3.85 207 1011.4   7.4  11.2 999.0 99.0 99.00
2016 01 03 10 50 262 10.2 11.9  1.01  4.35  3.86 212 1011.4   7.7  11.2 999.0 99.0 99.00
2016 01 03 11 50 249 10.6 12.2  1.08  5.00  3.85 209 1011.1   7.9  11.2 999.0 99.0 99.00
2016 01 03 12 50 263 11.5 13.5  1.22  4.76  3.95 223 1010.8   8.2  11.3 999.0 99.0 99.00
2016 01 03 13 50 266 11.8 13.9  1.34  5.56  4.17 200 1011.2   8.6  11.3 999.0 99.0 99.00
2016 01 03 14 50 245 10.7 13.8  1.49  4.76  4.39 241 1011.1   8.6  11.3 999.0 99.0 99.00
2016 01 03 15 50 248 10.5 13.4  1.60  5.88  4.52 210 1010.4   9.0  11.3 999.0 99.0 99.00
2016 01 03 16 50 251 10.8 13.0  1.48  5.88  4.33 207 1009.1   9.0  11.3 999.0 99.0 99.00
2016 01 03 17 50 257  9.8 11.9  1.43  5.26  4.33 221 1008.1   9.0  11.3 999.0 99.0 99.00
2016 01 03 18 50 287  9.3 11.2  1.30  5.00  4.28 225 1008.1   8.7  11.3 999.0 99.0 99.00
2016 01 03 19 50 306  9.9 11.5  1.26  5.26  4.27 201 1008.0   8.0  11.3 999.0 99.0 99.00
2016 01 03 20 50 305 10.5 12.3  1.33  4.35  4.07 286 1008.6   7.6  11.3 999.0 99.0 99.00
2016 01 03 21 50 318 10.9 13.4  1.40  5.26  4.20 227 1009.3   7.0  11.3 999.0 99.0 99.00
2016 01 03 22 50 307 11.0 13.5  1.44  5.00  4.34 280 1010.3   6.4  11.3 999.0 99.0 99.00
2016 01 03 23 50 309 10.6 13.7  1.56  5.00  4.45 291 1011.3   6.3  11.3 999.0 99.0 99.00
2016 01 04 00 50 313  8.0  9.8  1.35  4.76  4.34 283 1011.8   6.1  11.3 999.0 99.0 99.00
2016 01 04 01 50 301  7.3  9.4  1.16  4.76  4.31 280 1011.8   5.9  11.3 999.0 99.0 99.00
2016 01 04 02 50 300  8.1  9.9  1.22  4.76  4.39 280 1011.8   5.7  11.2 999.0 99.0 99.00
2016 01 04 03 50 303  8.5 10.5  1.11  4.76  4.42 290 1011.6   5.6  11.2 999.0 99.0 99.00
2016 01 04 04 50 312  9.0 11.0  1.13  5.00  4.30 273 1011.5   5.4  11.2 999.0 99.0 99.00
2016 01 04 05 50 306  8.0 10.3  1.14  4.76  4.32 287 1011.0   5.2  11.2 999.0 99.0 99.00
2016 01 04 06 50 316  7.7 10.4  1.08  4.55  4.23 284 1011.3   5.3  11.2 999.0 99.0 99.00
2016 01 04 07 50 325  9.3 11.9  1.10  5.00  4.22 277 1010.9   4.8  11.2 999.0 99.0 99.00
2016 01 04 08 50 336 11.5 13.2  1.19  4.55  4.07 295 1010.2   4.5  11.2 999.0 99.0 99.00
2016 01 04 09 50 339 11.1 13.9  1.33  4.55  3.99 291 1010.6   4.2  11.2 999.0 99.0 99.00
2016 01 04 10 50 334 10.9 13.3  1.25  4.55  4.00 308 1011.8   3.7  11.2 999.0 99.0 99.00
2016 01 04 11 50 338  9.9 12.9  1.22  4.76  4.00 314 1012.7   3.3  11.2 999.0 99.0 99.00
2016 01 04 12 50 346  8.5 10.8  1.14  4.76  3.99 305 1013.3   2.4  11.2 999.0 99.0 99.00
2016 01 04 13 50 360 10.8 13.1  1.12  4.17  3.93 320 1013.9   2.0  11.2 999.0 99.0 99.00
2016 01 04 14 50   6 11.0 13.4  1.24  4.17  4.07 337 1015.0   1.0  11.2 999.0 99.0 99.00
2016 01 04 15 50 358 10.5 13.0  1.24  5.00  4.13 344 1015.3  -0.1  11.2 999.0 99.0 99.00
2016 01 04 16 50 347 10.2 12.7  1.45  5.00  4.34   1 1014.6  -0.3  11.1 999.0 99.0 99.00
2016 01 04 17 50 345 10.0 12.2  1.35  4.76  4.28 360 1014.3  -0.1  11.1 999.0 99.0 99.00
2016 01 04 18 50 346 10.1 12.1  1.41  4.76  4.14 357 1014.6   0.0  11.1 999.0 99.0 99.00
2016 01 04 19 50 351 10.3 13.2  1.42  4.76  4.19 342 1015.3  -0.4  11.1 999.0 99.0 99.00
2016 01 04 20 50 352 11.4 15.4  1.59  5.00  4.31 346 1016.4  -0.8  11.1 999.0 99.0 99.00
2016 01 04 21 50 353 11.7 14.8  1.84  5.26  4.47 349 1017.9  -1.9  11.1 999.0 99.0 99.00
2016 01 04 22 50 339 12.2 15.6  1.67  5.56  4.51 347 1019.7  -3.0  11.0 999.0 99.0 99.00
