#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 12 31 23 50 207 15.2 18.2  2.95  6.67  5.78 223 1014.3   8.8   8.8 999.0 99.0 99.00
2017 01 01 00 50 215 14.7 19.4  3.42  7.69  6.20 220 1013.9   9.1   8.8 999.0 99.0 99.00
2017 01 01 01 50 217 14.4 18.3  3.47  7.69  6.11 225 1013.3   9.1   8.8 999.0 99.0 99.00
2017 01 01 02 50 228 14.9 18.7  3.31  8.33  6.17 203 1013.0   8.7   8.8 999.0 99.0 99.00
2017 01 01 03 50 228 15.4 19.6  3.81  8.33  6.47 219 1012.7   8.9   8.8 999.0 99.0 99.00
2017 01 01 04 50 231 13.9 16.3  3.66  8.33  6.45 208 1012.6   8.8   8.8 999.0 99.0 99.00
2017 01 01 05 50 237 12.5 15.4  3.30  8.33  6.18 199 1011.9   8.4   8.8 999.0 99.0 99.00
2017 01 01 06 50 249 11.3 13.5  3.02  9.09  6.23 182 1012.5   8.4   8.8 999.0 99.0 99.00
2017 01 01 07 50 256 10.5 12.5  2.89  9.09  6.24 192 1013.4   8.7   8.8 999.0 99.0 99.00
2017 01 01 08 50 254 11.2 13.5  2.91  8.33  6.42 192 1013.3   8.7   8.7 999.0 99.0 99.00
2017 01 01 09 50 255 10.5 12.4  2.60  8.33  6.07 197 1014.5   8.6   8.7 999.0 99.0 99.00
2017 01 01 10 50 255 11.1 13.2  2.65  9.09  6.13 186 1015.3   8.5   8.7 999.0 99.0 99.00
2017 01 01 11 50 255 10.3 12.7  2.61  8.33  5.88 187 1016.5   8.3   8.7 999.0 99.0 99.00
2017 01 01 12 50 264  9.1 10.7  2.26  8.33  5.62 182 1017.6   8.4   8.7 999.0 99.0 99.00
2017 01 01 13 50 265  9.3 11.1  2.33  8.33  5.83 188 1018.9   8.3   8.7 999.0 99.0 99.00
2017 01 01 14 50 263  9.7 11.4  2.31  9.09  5.96 185 1020.5   8.2   8.8 999.0 99.0 99.00
2017 01 01 15 50 278  9.1 11.1  2.12  8.33  5.52 188 1021.1   7.8   8.8 999.0 99.0 99.00
2017 01 01 16 50 285  8.7 10.6  1.98  9.09  5.53 175 1021.0   8.0   8.8 999.0 99.0 99.00
2017 01 01 17 50 303  9.2 11.0  1.99  8.33  5.35 183 1021.4   7.8   8.7 999.0 99.0 99.00
2017 01 01 18 50 309  7.7  8.9  1.74  8.33  5.24 176 1022.2   7.9   8.6 999.0 99.0 99.00
2017 01 01 19 50 329  5.5  7.2  1.67  8.33  5.43 175 1023.2   8.0   8.6 999.0 99.0 99.00
2017 01 01 20 50 301  5.5  6.5  1.53  8.33  5.70 176 1024.4   8.1   8.5 999.0 99.0 99.00
2017 01 01 21 50 334  5.0  6.1  1.38  8.33  5.85 175 1025.6   8.1   8.5 999.0 99.0 99.00
2017 01 01 22 50 323  4.9  5.8  1.35  8.33  6.14 173 1026.8   8.3   8.5 999.0 99.0 99.00
2017 01 01 23 50  12  3.3  4.0  1.10  8.33  6.04 173 1027.5   8.0   8.5 999.0 99.0 99.00
2017 01 02 00 50  34  4.0  4.7  1.27  8.33  6.49 172 1028.5   7.9   8.4 999.0 99.0 99.00
2017 01 02 01 50  35  4.7  5.9  1.20  8.33  6.46 173 1029.6   7.6   8.4 999.0 99.0 99.00
2017 01 02 02 50  41  5.2  6.2  1.09  7.69  6.14 175 1030.0   7.5   8.4 999.0 99.0 99.00
2017 01 02 03 50  31  5.7  6.8  1.07  7.14  5.60 179 1030.2   7.4   8.4 999.0 99.0 99.00
2017 01 02 04 50  46  6.6  7.7  1.06  7.69  5.00 175 1030.1   7.4   8.4 999.0 99.0 99.00
2017 01 02 05 50  63  6.2  7.3  1.00  7.14  4.87 179 1030.2   7.2   8.4 999.0 99.0 99.00
2017 01 02 06 50  75  6.6  7.7  0.99  7.69  4.76 180 1030.8   7.4   8.4 999.0 99.0 99.00
2017 01 02 07 50  85  6.8  7.9  1.00  8.33  4.61 174 1031.1   7.5   8.3 999.0 99.0 99.00
2017 01 02 08 50  95  6.8  8.4  1.02  7.69  4.35 181 1030.7   7.7   8.3 999.0 99.0 99.00
2017 01 02 09 50  96  6.3  7.5  1.07  7.69  4.49 181 1031.0   7.8   8.2 999.0 99.0 99.00
2017 01 02 10 50  94  6.8  8.2  1.09  7.14  4.52 181 1031.2   7.8   8.3 999.0 99.0 99.00
2017 01 02 11 50  98  6.7  7.9  1.00  7.14  4.24 192 1031.5   7.9   8.2 999.0 99.0 99.00
2017 01 02 12 50  95  7.4  8.5  1.03  7.69  4.32 173 1031.4   8.0   8.3 999.0 99.0 99.00
2017 01 02 13 50 112  7.5  9.0  0.99  7.14  4.13 192 1031.8   8.0   8.3 999.0 99.0 99.00
2017 01 02 14 50 107  8.4  9.9  1.04  4.17  4.08  77 1031.6   7.7   8.3 999.0 99.0 99.00
2017 01 02 15 50 105  7.9  9.4  1.13  4.35  4.07  86 1031.8   7.7   8.3 999.0 99.0 99.00
2017 01 02 16 50  98  8.0  9.8  1.21  4.55  4.22 102 1030.4   7.6   8.2 999.0 99.0 99.00
2017 01 02 17 50  97  8.2 10.5  1.40  4.76  4.45  94 1029.6   7.3   8.2 999.0 99.0 99.00
2017 01 02 18 50  85  8.8 10.5  1.25  5.26  4.32 108 1028.6   6.6   8.1 999.0 99.0 99.00
2017 01 02 19 50  68  9.5 10.9  1.41  5.56  4.52 113 1028.2   6.4   8.1 999.0 99.0 99.00
2017 01 02 20 50  77 10.4 12.3  1.35  4.76  4.34  85 1027.5   7.0   8.1 999.0 99.0 99.00
2017 01 02 21 50  71 11.0 12.8  1.60  5.00  4.50  82 1027.1   7.5   8.1 999.0 99.0 99.00
2017 01 02 22 50  70 10.4 12.4  1.66  5.56  4.64 101 1026.7   7.6   8.1 999.0 99.0 99.00
2017 01 02 23 50  65 10.3 11.9  1.90  5.56  4.77  87 1026.0   7.5   8.0 999.0 99.0 99.00
2017 01 03 00 50  61 11.0 13.7  2.00  5.88  5.15 105 1025.5   7.2   8.0 999.0 99.0 99.00
2017 01 03 01 50  57 11.3 13.5  2.14  6.67  5.17  98 1024.7   7.2   8.1 999.0 99.0 99.00
2017 01 03 02 50  61 11.7 14.1  2.34  7.14  5.46 118 1023.1   7.5   8.1 999.0 99.0 99.00
2017 01 03 03 50  62 10.4 12.6  2.47  7.14  5.52 105 1022.9   7.7   8.1 999.0 99.0 99.00
2017 01 03 04 50  56 11.6 14.6  2.71  7.69  5.82 103 1022.1   7.3   8.1 999.0 99.0 99.00
2017 01 03 05 50  55 12.1 14.5  2.88  7.69  6.03 108 1020.9   7.3   8.1 999.0 99.0 99.00
2017 01 03 06 50  54 11.0 13.7  2.91  8.33  6.12 112 1021.0   7.8   8.1 999.0 99.0 99.00
