#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 12 31 23 50 335  9.5 13.4  1.22  5.00  4.31 294 1025.2  -8.0   8.2 999.0 99.0 99.00
2018 01 01 00 50 326  9.1 12.7  1.14  5.00  3.99 286 1025.5  -7.9   8.2 999.0 99.0 99.00
2018 01 01 01 50 329  8.6 11.8  1.13  5.00  4.06 292 1025.4  -8.5   8.1 999.0 99.0 99.00
2018 01 01 02 50 332 10.0 13.5  1.10  4.35  3.91 303 1025.5  -8.4   8.1 999.0 99.0 99.00
2018 01 01 03 50 324  9.2 12.0  1.10  5.00  4.03 297 1025.8  -8.9   8.1 999.0 99.0 99.00
2018 01 01 04 50 336  9.0 11.5  1.07  5.00  4.02 298 1025.9  -9.3   8.1 999.0 99.0 99.00
2018 01 01 05 50 337  8.4 11.9  1.04  4.76  4.07 296 1026.0  -9.4   8.0 999.0 99.0 99.00
2018 01 01 06 50 335  8.4 12.3  0.98  5.26  4.02 283 1026.4  -9.6   8.0 999.0 99.0 99.00
2018 01 01 07 50 328  9.2 11.2  1.09  5.00  4.07 291 1026.4  -9.5   8.0 999.0 99.0 99.00
2018 01 01 08 50 336  9.0 12.1  1.06  5.26  4.09 295 1025.9  -9.7   8.1 999.0 99.0 99.00
2018 01 01 09 50 339  8.8 12.2  1.13  5.00  4.10 299 1026.2  -9.9   8.1 999.0 99.0 99.00
2018 01 01 10 50 344  9.9 13.5  1.14  5.00  4.04 301 1026.6  -9.8   8.1 999.0 99.0 99.00
2018 01 01 11 50 331 10.1 12.4  1.26  4.76  4.17 305 1027.1  -9.6   8.1 999.0 99.0 99.00
2018 01 01 12 50 336 10.1 13.2  1.18  5.26  4.03 289 1027.3  -9.7   8.1 999.0 99.0 99.00
2018 01 01 13 50 337  9.0 13.0  1.20  4.35  4.07 304 1028.2 -10.0   8.1 999.0 99.0 99.00
2018 01 01 14 50 323  7.7 11.3  1.18  5.26  4.16 297 1028.7 -10.1   8.1 999.0 99.0 99.00
2018 01 01 15 50 329  7.9 10.1  1.10  5.56  4.05 286 1028.5  -9.8   8.1 999.0 99.0 99.00
2018 01 01 16 50 329  8.4 10.6  1.01  5.26  4.04 289 1027.9  -9.4   8.1 999.0 99.0 99.00
2018 01 01 17 50 322  8.6 12.3  1.04  4.55  3.96 298 1027.1  -8.6   8.1 999.0 99.0 99.00
2018 01 01 18 50 324 10.6 13.1  1.08  4.76  4.01 300 1026.7  -7.9   8.1 999.0 99.0 99.00
2018 01 01 19 50 318  8.9 12.8  1.15  5.00  4.22 297 1026.9  -7.6   8.1 999.0 99.0 99.00
2018 01 01 20 50 323  9.2 13.1  1.11  5.56  4.21 294 1027.1  -7.3   8.1 999.0 99.0 99.00
2018 01 01 21 50 328  9.4 13.1  1.22  5.26  4.29 290 1027.2  -6.8   8.1 999.0 99.0 99.00
2018 01 01 22 50 312  9.4 11.8  1.23  5.00  4.28 301 1027.5  -6.1   8.1 999.0 99.0 99.00
2018 01 01 23 50 324  9.7 12.6  1.13  5.00  4.04 294 1027.7  -5.9   8.1 999.0 99.0 99.00
2018 01 02 00 50 315 11.3 14.1  1.23  5.26  4.16 292 1027.7  -5.5   8.1 999.0 99.0 99.00
2018 01 02 01 50 311 10.7 14.0  1.34  5.00  4.12 293 1027.7  -5.3   8.1 999.0 99.0 99.00
2018 01 02 02 50 295 11.3 15.0  1.23  5.00  4.12 296 1027.7  -5.1   8.1 999.0 99.0 99.00
2018 01 02 03 50 293 11.8 16.6  1.39  5.26  4.24 299 1027.7  -5.2   8.1 999.0 99.0 99.00
2018 01 02 04 50 297 11.6 14.2  1.44  5.56  4.38 296 1027.4  -5.3   8.1 999.0 99.0 99.00
2018 01 02 05 50 313 12.8 16.3  1.75  5.56  4.68 289 1027.1  -5.2   8.1 999.0 99.0 99.00
2018 01 02 06 50 304 13.3 17.8  2.13  5.88  5.20 297 1027.1  -5.4   8.1 999.0 99.0 99.00
