#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 01 00 00 207 16.2 18.8 99.00 99.00 99.00 999 1016.3   7.6 999.0 999.0 99.0 99.00
2017 01 01 01 00 213 15.4 16.7 99.00 99.00 99.00 999 1015.7   8.3 999.0 999.0 99.0 99.00
2017 01 01 02 00 213 14.8 16.9 99.00 99.00 99.00 999 1014.4   9.2 999.0 999.0 99.0 99.00
2017 01 01 03 00 222 15.6 17.6 99.00 99.00 99.00 999 1013.3   9.8 999.0 999.0 99.0 99.00
2017 01 01 04 00 233 14.1 15.1 99.00 99.00 99.00 999 1013.3   9.0 999.0 999.0 99.0 99.00
2017 01 01 05 00 252 13.7 15.3 99.00 99.00 99.00 999 1013.0   7.9 999.0 999.0 99.0 99.00
2017 01 01 06 00 246 12.9 14.2 99.00 99.00 99.00 999 1012.4   7.8 999.0 999.0 99.0 99.00
2017 01 01 07 00 256 15.3 17.5 99.00 99.00 99.00 999 1012.6   6.9 999.0 999.0 99.0 99.00
2017 01 01 08 00 250 16.2 17.0 99.00 99.00 99.00 999 1013.3   4.3 999.0 999.0 99.0 99.00
2017 01 01 09 00 247 13.1 14.3 99.00 99.00 99.00 999 1013.4   4.6 999.0 999.0 99.0 99.00
2017 01 01 10 00 254 10.1 10.9 99.00 99.00 99.00 999 1013.6   4.8 999.0 999.0 99.0 99.00
2017 01 01 11 00 240 10.0 11.1 99.00 99.00 99.00 999 1014.5   5.8 999.0 999.0 99.0 99.00
2017 01 01 12 00 241 11.7 12.9 99.00 99.00 99.00 999 1014.9   7.0 999.0 999.0 99.0 99.00
2017 01 01 13 00 257 14.1 15.0 99.00 99.00 99.00 999 1015.8   7.3 999.0 999.0 99.0 99.00
2017 01 01 14 00 259 12.1 14.0 99.00 99.00 99.00 999 1016.7   7.2 999.0 999.0 99.0 99.00
2017 01 01 15 00 286 11.3 13.0 99.00 99.00 99.00 999 1018.6   6.8 999.0 999.0 99.0 99.00
2017 01 01 16 00 305 11.6 12.8 99.00 99.00 99.00 999 1019.4   6.6 999.0 999.0 99.0 99.00
2017 01 01 17 00 313  9.3 10.5 99.00 99.00 99.00 999 1019.7   6.4 999.0 999.0 99.0 99.00
2017 01 01 18 00 311 10.1 11.3 99.00 99.00 99.00 999 1020.2   6.6 999.0 999.0 99.0 99.00
2017 01 01 19 00 312  8.3  9.0 99.00 99.00 99.00 999 1021.2   6.8 999.0 999.0 99.0 99.00
2017 01 01 20 00 306  7.9  8.8 99.00 99.00 99.00 999 1022.4   7.0 999.0 999.0 99.0 99.00
2017 01 01 21 00 317  5.4  6.0 99.00 99.00 99.00 999 1023.7   6.5 999.0 999.0 99.0 99.00
2017 01 01 22 00 306  8.6  9.1 99.00 99.00 99.00 999 1025.4   5.5 999.0 999.0 99.0 99.00
2017 01 01 23 00 309  8.5  9.1 99.00 99.00 99.00 999 1027.3   5.2 999.0 999.0 99.0 99.00
2017 01 02 00 00 319  7.6  8.5 99.00 99.00 99.00 999 1028.4   4.7 999.0 999.0 99.0 99.00
2017 01 02 01 00 319  6.3  6.9 99.00 99.00 99.00 999 1029.2   4.3 999.0 999.0 99.0 99.00
2017 01 02 02 00 312  5.7  6.1 99.00 99.00 99.00 999 1030.4   3.9 999.0 999.0 99.0 99.00
2017 01 02 03 00 325  5.9  6.5 99.00 99.00 99.00 999 1031.2   3.7 999.0 999.0 99.0 99.00
2017 01 02 04 00 344  5.3  5.8 99.00 99.00 99.00 999 1031.6   3.4 999.0 999.0 99.0 99.00
2017 01 02 05 00   2  5.7  6.3 99.00 99.00 99.00 999 1031.9   3.2 999.0 999.0 99.0 99.00
2017 01 02 06 00   2  6.4  6.9 99.00 99.00 99.00 999 1031.7   2.9 999.0 999.0 99.0 99.00
2017 01 02 07 00  12  4.5  5.0 99.00 99.00 99.00 999 1032.6   2.8 999.0 999.0 99.0 99.00
2017 01 02 08 00   7  2.9  3.3 99.00 99.00 99.00 999 1033.3   2.5 999.0 999.0 99.0 99.00
2017 01 02 09 00  43  3.3  3.8 99.00 99.00 99.00 999 1033.1   2.5 999.0 999.0 99.0 99.00
2017 01 02 10 00  46  5.5  5.7 99.00 99.00 99.00 999 1032.5   2.6 999.0 999.0 99.0 99.00
2017 01 02 11 00  41  6.2  6.8 99.00 99.00 99.00 999 1032.9   2.6 999.0 999.0 99.0 99.00
2017 01 02 12 00  62  7.1  7.7 99.00 99.00 99.00 999 1033.7   3.3 999.0 999.0 99.0 99.00
2017 01 02 13 00  83  4.5  4.9 99.00 99.00 99.00 999 1034.3   3.6 999.0 999.0 99.0 99.00
2017 01 02 14 00  83  3.9  4.2 99.00 99.00 99.00 999 1034.3   3.7 999.0 999.0 99.0 99.00
